date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2011-12-02,10.7,5.1,13.3,3.5,0,194.8,12.2,35.6,1014.9,0
2011-12-03,7.2,5,9.1,0,0,205.2,23.8,64.1,1015.5,0
2011-12-04,10.9,9,12.8,1.4,0,203.3,27.4,69.5,1006.7,0
2011-12-05,6.7,4.6,12.3,6.6,0,231.5,21.6,63,1009.2,270
2011-12-06,5.4,3.8,7.3,2.1,0,214.1,17.3,70.9,1012.9,0
2011-12-07,7.5,5.4,10.2,3.1,0,225.9,22.3,62.6,1012.9,0
2011-12-08,7.1,1.5,9.6,0,0,214.3,17.3,41.4,1023.9,318
2011-12-09,8.4,4.9,11.2,6.1,0,181.4,22,58.3,1015.1,0
2011-12-10,5.4,3.6,6.3,7.4,0,180.9,5,14.8,1017.7,0
2011-12-11,3.9,0,7.3,0,0,25.5,4.7,15.8,1017.4,84
2011-12-12,7.1,2.8,10.5,0.7,0,210.1,16.6,48.6,1012.9,60
2011-12-13,8.5,4.4,11.3,0.1,0,205.2,27,65.9,1009.6,0
2011-12-14,8.8,5.5,11.3,1.6,0,198.4,24.1,60.1,1008.1,48
2011-12-15,6.5,5.5,7.4,0.6,0,195.9,21.2,52.6,1011.2,6
2011-12-16,7.7,1.9,12.1,6.7,0,222.9,37.1,91.1,991.2,0
2011-12-17,3.1,0.7,5.7,0.2,0,238.7,12.2,36,1006.8,48
2011-12-18,2.2,0.3,3.9,0.8,0,211.5,12.2,29.9,1013.9,0
2011-12-19,1.1,-0.4,3.6,0.3,10,198.8,12.2,33.1,1020.5,30
2011-12-20,2,-0.5,4.2,2.9,10,195.4,18.4,45,1014.8,0
2011-12-21,3.3,2.7,3.9,3.5,0,198.3,13.7,28.4,1021.1,0
2011-12-22,6.4,3.8,9.1,6.8,0,197.5,13,27.4,1025.2,0
2011-12-23,8.2,6.8,9.1,0,0,200,8.3,43.2,1024.5,0
2011-12-24,5.1,1.1,8,0.2,0,221.5,14.4,42.1,1028.2,0
2011-12-25,4.6,2.6,6.2,0,0,198.8,14.4,29.2,1037.2,18
2011-12-26,4.9,0.7,8.9,0,0,210,5.8,16.2,1039.5,318
2011-12-27,3.6,-0.4,5.5,0,0,234.7,4,13,1037.6,0
2011-12-28,3.9,0.9,8,0,0,200.1,12.6,33.5,1029.8,276
2011-12-29,5.4,3.5,7.3,0,0,211.4,19.4,58,1026.2,54
2011-12-30,4.3,2.9,6.1,1.9,0,238.5,15.8,64.1,1018.1,60
2011-12-31,6.6,3.1,10.9,2.5,0,196.7,16.9,33.8,1016.3,0
